"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1194","AT2G04400",2207.13692962044,1.04944116823947,0.159505841270455,6.57932750224524,4.72580814364944e-11,1.56545732193517e-09
"1195","AT4G33050",517.3680591486,1.04809406287679,0.24862967110109,4.21548264225733,2.49244563209033e-05,0.000227275767532716
"1196","AT5G58670",642.249010988122,1.0472920775402,0.244549341907483,4.28253893210805,1.84772789641229e-05,0.000175800252959665
"1197","AT4G16750",152.702516668453,1.04651768683139,0.226439023832215,4.62163132979602,3.80734185629882e-06,4.39004860156225e-05
"1198","AT1G62540",650.407528386443,1.04557491965972,0.122278687279935,8.55075355254729,1.22287481266753e-17,8.77066757843778e-16
"1199","AT3G13770",66.596494411955,1.04497524084502,0.23322526899017,4.48054040357463,7.44542832563383e-06,7.9625002517597e-05
"1200","AT1G27770",1631.51656218783,1.04399068882767,0.107238863766272,9.73518976388125,2.13418983828912e-22,2.40640164795167e-20
"1201","AT3G05380",831.573584209302,1.04379159430031,0.166248999222717,6.27848347467034,3.4189135887071e-10,9.79044937679458e-09
"1202","AT5G04080",584.443327904666,1.04366279636107,0.137496776442976,7.59045283358991,3.18789415600494e-14,1.63601053918564e-12
"1203","AT5G26340",2585.03457743323,1.04360949993714,0.219031207371515,4.76466122093276,1.8917121279577e-06,2.3975165146677e-05
"1204","AT1G69310",214.82154080817,1.04171724436001,0.167550219778935,6.2173433477703,5.05642544132436e-10,1.3968003047748e-08
"1205","AT1G28580",894.865283423983,1.0416792670605,0.218087445703654,4.77642930660013,1.7843524193807e-06,2.28804905914355e-05
"1206","AT5G63490",959.154138381309,1.04084652512946,0.175206580653461,5.94068168699746,2.83839281210113e-09,6.7309228131656e-08
"1207","AT4G19230",88.0649054377001,1.04074217371986,0.247679160742584,4.20197714898395,2.64593848012358e-05,0.000238857564181441
"1208","AT3G26090",312.413366677243,1.03909423141937,0.191951984930357,5.41330287257185,6.18727036072152e-08,1.12663083672362e-06
"1209","AT3G50420",73.1853195183371,1.0387394398596,0.222711577165162,4.66405677280655,3.10035786024184e-06,3.65206895511059e-05
"1210","AT5G59732",2111.87892684867,1.03869591975188,0.221163634960072,4.69650410628946,2.64651917436111e-06,3.18955879734281e-05
"1211","AT5G59730",2112.00380349261,1.03843574559625,0.221088307805631,4.69692746714217,2.64104183542133e-06,3.18500991723791e-05
"1212","AT1G30530",1751.1244597379,1.03675027290415,0.133169541393118,7.78519068293285,6.96081431641068e-15,3.87771919626555e-13
"1213","AT2G28510",640.746932552805,1.03626914707485,0.211389286481984,4.90218385387836,9.477706875318e-07,1.31344572629572e-05
"1214","AT5G22788",32.7902936367787,1.03584679041873,0.332355479550591,3.11668335307545,0.00182897905746072,0.00882069624401118
"1215","AT5G46350",33.8776651022597,1.03565934050581,0.289633463928937,3.575758568975,0.000349213823879781,0.00220164296006788
"1216","AT2G26750",142.534465732461,1.03551684743226,0.200423514634309,5.16664349151671,2.38335243454786e-07,3.76916821628125e-06
"1217","AT5G65020",987.950721361574,1.03523911651139,0.163139487712823,6.34572984766105,2.21373409841894e-10,6.5471255750592e-09
"1218","AT5G54610",314.110323532558,1.03429886365424,0.255538134277315,4.04753234416197,5.17604313583607e-05,0.000425451371499523
"1219","AT2G30100",2079.53495192137,1.03410833277838,0.175720687395051,5.88495497091658,3.98162380415252e-09,9.15764543259402e-08
"1220","AT1G73540",532.056940133298,1.03319846461587,0.313369903541232,3.29705709750754,0.000977036366046134,0.00526405556923501
"1221","AT5G07460",1999.63766400687,1.03262452740301,0.123882795560036,8.33549584294442,7.71740884150327e-17,5.20104567700506e-15
"1222","AT4G39890",58.2516294926068,1.03182480350365,0.293410489858982,3.51665955773962,0.000437013908979506,0.00265525575318559
"1223","AT1G14010",633.189510202645,1.03154425447835,0.159988293554245,6.44762333269465,1.1361770662756e-10,3.5576449579922e-09
"1224","AT3G59880",30.4526235376941,1.03046411021381,0.281210138826588,3.66439174104338,0.000247927077090023,0.0016383865142272
"1225","AT5G25980",24308.0651924645,1.0294008904077,0.182384319657108,5.64413044028689,1.66018173505344e-08,3.43959737033643e-07
"1226","AT1G05257",333.578295152964,1.02547701576519,0.233252739017929,4.39642003812168,1.10050875663398e-05,0.000112364962426368
"1227","AT1G31820",321.705101273365,1.02510558494259,0.279401168377407,3.66893807529792,0.000243560060300516,0.00161590214829646
"1228","AT1G29310",571.654952413534,1.02347285311476,0.135297577272975,7.56460591345116,3.8904224149514e-14,1.97067120729709e-12
"1229","AT3G54960",444.926580760327,1.02344752017857,0.163149326142107,6.27307230976319,3.53992401702729e-10,1.01122823351207e-08
"1230","AT1G70830",5793.5653483132,1.02306593210081,0.191360360538513,5.34627928804988,8.97806401339897e-08,1.57371102620513e-06
"1231","AT5G57910",121.652410219991,1.02291254173146,0.304745833006572,3.3566087898219,0.000789046718872213,0.00438623197385873
"1232","AT5G43745",2514.77122767278,1.02088399362609,0.113567810973775,8.98920200074853,2.49031954404952e-19,2.17120685005923e-17
"1233","AT2G41010",199.039123640169,1.02075745555725,0.246310919099963,4.14418272355591,3.41027749169102e-05,0.000296776393367827
"1234","AT1G09500",625.388661111462,1.02025514504377,0.316405870908348,3.22451395138401,0.00126186707919438,0.00651424505850427
"1235","AT1G27290",590.515713265779,1.01896755039672,0.248995265146621,4.09231697557261,4.27084305834553e-05,0.000359914057662155
"1236","AT1G24148",2199.52936299171,1.01718955905715,0.169281668282827,6.00885830920379,1.86834316464733e-09,4.57870974299621e-08
"1237","AT1G25220",587.003451810084,1.01679699502525,0.120513561332349,8.43719979547489,3.25030591709819e-17,2.24204190216776e-15
"1238","AT2G26190",590.485103368204,1.01649513222007,0.249862313553195,4.06822108450403,4.73734225483787e-05,0.000396095857050669
"1239","AT4G04810",270.575734682547,1.01541894481665,0.226506101143369,4.48296509317394,7.36129745687945e-06,7.87611812300154e-05
"1240","AT5G25930",82.1051190072529,1.01312754285116,0.274220346971472,3.69457465151758,0.000220255178775051,0.00148225099219835
"1241","AT2G03380",57.7339965525694,1.01275457065228,0.228561087058381,4.43100172337558,9.37963395142298e-06,9.77691355834326e-05
"1242","AT1G33610",72.5931617817879,1.01245206377738,0.288637384596008,3.50769553013535,0.00045200604746803,0.00273148617141657
"1243","AT2G22500",531.708677770484,1.01240046928065,0.27500225706361,3.68142603661058,0.000231933075107606,0.0015506061603474
"1244","AT5G66070",276.094595538033,1.01161271071353,0.230998817145709,4.37929822850751,1.19062101789649e-05,0.000120153333617584
"1245","AT1G66920",121.340311310337,1.01027736355517,0.284821137207117,3.54705894886065,0.000389557415637147,0.00241126684321404
"1246","AT5G64990",26.9111199051391,1.00472032461444,0.311470028463657,3.22573677335913,0.00125648858205729,0.00649513482807793
"1247","AT3G18830",1411.02991502657,1.00261311690298,0.219883607925376,4.55974470476784,5.12158454740759e-06,5.71477037756053e-05
"1248","AT4G04180",184.73668886967,1.00207252930524,0.159975600563612,6.26390853214382,3.75445753360445e-10,1.06731263679546e-08
"1249","AT1G24330",443.896751786661,1.00149298907163,0.150306273884584,6.66301521013449,2.6826588539732e-11,9.22527831411049e-10
"1250","AT5G24590",727.006362078591,1.00127440286525,0.146975343596306,6.81253316621204,9.58949380959807e-12,3.62745803736296e-10
"1251","AT5G20190",7357.9855446019,1.00066179594364,0.184184529932178,5.4329307478327,5.54359263030986e-08,1.02051709543687e-06
"1252","AT5G48380",875.587820124692,1.0003674780026,0.159327675891448,6.27867991173213,3.4145974878956e-10,9.79004338430506e-09
"1253","AT5G27110",85.6665859300475,0.997922749905581,0.19533859236949,5.10868199571119,3.24413828082152e-07,4.97286111765405e-06
"1254","AT5G05730",1548.47249689615,0.997673725639271,0.154184740772021,6.4706385381835,9.7589630925451e-11,3.0887579137579e-09
"1255","AT5G17990",2821.11908814421,0.997082653802655,0.119017643203114,8.37760374821947,5.40161448323761e-17,3.66138914668704e-15
"1256","AT5G67180",792.641827094604,0.997009674061982,0.144402405060322,6.90438413159046,5.04216922201434e-12,1.99416517308436e-10
"1257","AT3G13910",167.090368954853,0.996608893303426,0.202633311466486,4.91828755149301,8.73046002773111e-07,1.21642333490338e-05
"1258","AT3G13100",149.028773013705,0.99595700926632,0.282687126275455,3.52317780575491,0.000426405192662732,0.00260497030047383
"1259","AT1G63090",1074.48344530801,0.995344599462095,0.301918760165314,3.29672988494355,0.000978175268851626,0.0052689813000407
"1260","AT2G43540",678.673330002326,0.994630791729148,0.172592139285871,5.76289740566748,8.26820597347583e-09,1.79052848288023e-07
"1261","AT4G11300",120.20017270813,0.994552272365693,0.28280136167029,3.51678742454293,0.000436803452054463,0.00265466477352509
"1262","AT4G06744",132.376541721033,0.993742675325381,0.297407035223879,3.34135564270469,0.000833703575647637,0.00459202676365994
"1263","AT4G32800",191.044266663406,0.992305542771429,0.245337946774774,4.04464762103186,5.24018814540463e-05,0.000429864052375568
"1264","AT4G13195",325.699615942218,0.991849578394413,0.106018717062562,9.35541955114513,8.32685780757598e-21,8.41766362763274e-19
"1265","AT1G08050",78.1806591269901,0.990513869043757,0.283331496255251,3.49595396959119,0.000472370178364937,0.00283627695678261
"1266","AT3G11460",69.20995311876,0.990433672317359,0.209261130915597,4.7330035347885,2.21221634921178e-06,2.73212796408972e-05
"1267","AT5G50200",70.9658068263518,0.990098013760249,0.222458385017289,4.45071114619167,8.55863970613777e-06,8.99712133698114e-05
"1268","AT2G16595",84.7688930892002,0.98952812611881,0.175947515762887,5.62399600715211,1.86589964310637e-08,3.83195659630243e-07
"1269","AT2G32290",1677.57565851188,0.988619497393356,0.13745013719208,7.19256828395745,6.35837489821545e-13,2.84043745691137e-11
"1270","AT1G52450",74.6554958906475,0.988499938351643,0.205313713014179,4.8145831266681,1.47507492494527e-06,1.94244425686364e-05
"1271","AT1G52640",23.3964326272551,0.988000339855932,0.306914102241162,3.21914285671891,0.00128574413058859,0.00661574310984954
"1272","AT5G42460",155.557746745938,0.987561196856801,0.162816116122823,6.06550027339934,1.31543546610682e-09,3.30942468520744e-08
"1273","AT3G50620",143.522864498483,0.9848571692329,0.21547191328122,4.57069858542318,4.86101029582242e-06,5.46556539870994e-05
"1274","AT3G23570",2211.42559166395,0.984741709099862,0.101773763556542,9.67579142882711,3.82123490691104e-22,4.18782347064414e-20
"1275","AT5G17850",123.72948968624,0.984536254207198,0.255084203466893,3.85965199266046,0.000113548614574484,0.000843807242590425
"1276","AT5G13760",460.498124763346,0.984059651648537,0.158490498748952,6.20895043814129,5.33396404675975e-10,1.47000539117105e-08
"1277","AT3G01290",331.26685577319,0.982449380131792,0.198137297565821,4.95842727341844,7.10661320485611e-07,1.01319999692091e-05
"1278","AT1G26730",255.8311857645,0.982359866010905,0.14725345777106,6.67121764663897,2.53689658747523e-11,8.81449417274912e-10
"1279","AT3G55120",391.074845682762,0.982325266219998,0.148223740475645,6.62731397188972,3.4185002838474e-11,1.16026175335851e-09
"1280","AT5G58350",1402.62086957741,0.977834396761859,0.173246171548491,5.64419050661773,1.65960229330553e-08,3.43959737033643e-07
"1281","AT4G30450",461.180924128571,0.977326716654019,0.141388621211666,6.91234349892211,4.76711800818714e-12,1.90465449141419e-10
"1282","AT5G39680",37.6703469922573,0.975441068610323,0.27520253817989,3.5444479366419,0.000393436198636946,0.00243206620101009
"1283","AT4G16835",98.2012540026084,0.974407176612692,0.159579651299985,6.10608663870908,1.02103597679781e-09,2.64893327033618e-08
"1284","AT2G24100",212.2212767636,0.974263479613533,0.226628126732826,4.29895218064481,1.71607489784182e-05,0.000164677187312129
"1285","AT3G52800",1295.40211159573,0.973342310220966,0.140503425183424,6.9275343924911,4.28238455286792e-12,1.71683358834891e-10
"1286","AT2G22240",2392.43656040536,0.973055676380651,0.155488438842815,6.25805804998996,3.89800736730317e-10,1.10277402636141e-08
"1287","AT1G67470",153.359061796492,0.971071938392809,0.178890653477858,5.42829890502358,5.68937005463096e-08,1.04244371790047e-06
"1288","AT4G37170",69.270900506466,0.969422892864431,0.204734906723212,4.73501518807941,2.19038695510305e-06,2.70802030880505e-05
"1289","AT2G39830",129.272894644513,0.968984222559633,0.217170226801552,4.46186494728434,8.12494288306407e-06,8.59902010092516e-05
"1290","AT5G40720",169.044398439956,0.967721492156314,0.230480829902707,4.19870707930382,2.68443299973151e-05,0.000241867103890523
"1291","AT1G01660",51.2106689431777,0.967266835993463,0.312343182174736,3.09680790615862,0.00195616590806052,0.00933237572045229
"1292","AT5G49280",105.456294674375,0.965476012573149,0.238228622611665,4.05272885343826,5.06236630367669e-05,0.000418055200422991
"1293","AT4G24190",9601.36137906991,0.964952527117838,0.131646065977853,7.32990021350257,2.30324162460472e-13,1.08469730565973e-11
"1294","AT1G77370",868.06575083901,0.964521294047768,0.181007192020018,5.32863519556228,9.89535252144622e-08,1.7216298418804e-06
"1295","AT4G39940",5592.78894762583,0.964395673421621,0.152287375526918,6.33273552771391,2.40852215010687e-10,7.06972089943135e-09
"1296","AT1G06180",267.566572820545,0.964269107738131,0.204745491304036,4.70959873937464,2.48204950072816e-06,3.02711944568785e-05
"1297","AT1G23870",178.385734649774,0.963843299910567,0.28844814959901,3.34147853349195,0.000833334601748723,0.00459107268377092
"1298","AT1G08070",61.6207809415631,0.963551676500166,0.245093373769272,3.93136567375029,8.44646849349177e-05,0.000654859588687149
"1299","AT3G56960",340.532308137603,0.963171846748423,0.158631393212039,6.07176062219269,1.26515427180721e-09,3.21121895418772e-08
"1300","AT1G68930",80.1032449722964,0.962769513422132,0.187198571257298,5.14303879007088,2.70329778772949e-07,4.22669620104131e-06
"1301","AT1G75960",394.836962822503,0.962229146887027,0.223183946505914,4.31137257832086,1.62244260301987e-05,0.000157041462520119
"1302","AT4G23060",429.889673694529,0.961976081868911,0.253051992501441,3.8014957810041,0.000143825188271147,0.00103248611586263
"1303","AT1G14480",84.2699629970499,0.961660732340987,0.191425125723044,5.0236912668002,5.0687695820358e-07,7.41596088630603e-06
"1304","AT5G61640",471.029097279998,0.9615884545238,0.139726859799801,6.88191558803762,5.90530047069168e-12,2.30444279432832e-10
"1305","AT5G16860",43.1482223760893,0.960844353227949,0.275011331239486,3.49383550451317,0.000476134295038508,0.00285476067618785
"1306","AT4G24920",823.565927389211,0.960480861509496,0.0881058717988389,10.901439846171,1.13447662438745e-27,2.06254885827589e-25
"1307","AT5G62040",85.8219538033061,0.96040945916927,0.24734602051271,3.88285793795465,0.000103235887846703,0.000780777580673562
"1308","AT2G43800",352.503158236876,0.958521135553795,0.260906955023448,3.67380446208363,0.000238965631348708,0.00158901643096718
"1309","AT3G14310",1598.55454065407,0.958495079384388,0.236045972357782,4.06062882501367,4.89407240221889e-05,0.000406879404641048
"1310","AT2G22070",59.6919611199699,0.95840686832025,0.23218805209485,4.12771828555904,3.66380580689574e-05,0.00031559734301065
"1311","AT5G09300",82.0235491872688,0.958161038467841,0.252245176043424,3.79853067359707,0.00014555641775905,0.00104299867574183
"1312","AT3G51980",914.982666201636,0.957383645140061,0.160755535998303,5.9555251966574,2.59237953286861e-09,6.19766332154614e-08
"1313","AT5G16360",57.4711990594345,0.956419258389631,0.229674911330355,4.16423044576235,3.12404462139912e-05,0.000275651687380262
"1314","AT1G21900",675.780349660317,0.956007603337372,0.156159477292745,6.12199541078887,9.24106861561956e-10,2.41079846765434e-08
"1315","AT4G19191",55.659917214252,0.955643066093857,0.252469877838172,3.78517656948527,0.00015359948210375,0.00109169444959076
"1316","AT3G06020",56.3065186404857,0.954490889688864,0.309361307564227,3.08535963079578,0.00203306163484007,0.00964219770414219
"1317","AT3G16420",576.685919275857,0.95343455227064,0.248682140436935,3.83394863256144,0.000126102486160952,0.000923924276142711
"1318","AT1G59870",8737.37602715482,0.953304281129595,0.218243481011904,4.36807677695352,1.2534543253396e-05,0.000125522050777923
"1319","AT5G00990",216.984935779621,0.953246878411019,0.173744859359809,5.48647529442547,4.10032738084511e-08,7.78033803098384e-07
